CustomerId,FirstName,LastName,City,Country,Phone,OrderId,OrderDate,OrderNumber,TotalAmount,ProductId,ProductName,UnitPrice,Package,IsDiscontinued,SupplierId,CompanyName,ContactName,City,Country,Phone,Fax
20,Roland,Mendel,Graz,Austria,7675-3425,195,2013-02-11,542572,1792,66,Louisiana Hot Spiced Okra,17,24 - 8 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,267,2013-04-22,542644,8623.45,20,Sir Rodney's Marmalade,81,30 gift boxes,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,267,2013-04-22,542644,8623.45,28,R?ssle Sauerkraut,45.6,25 - 825 g cans,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,267,2013-04-22,542644,8623.45,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
20,Roland,Mendel,Graz,Austria,7675-3425,267,2013-04-22,542644,8623.45,65,Louisiana Fiery Hot Pepper Sauce,21.05,32 - 8 oz bottles,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,267,2013-04-22,542644,8623.45,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,324,2013-06-17,542701,647.75,14,Tofu,23.25,40 - 100 g pkgs.,FALSE,6,Mayumi's,Mayumi Ohno,Osaka,Japan,(06) 431-7877,NULL
20,Roland,Mendel,Graz,Austria,7675-3425,324,2013-06-17,542701,647.75,42,Singaporean Hokkien Fried Mee,14,32 - 1 kg pkgs.,TRUE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,100,2012-11-06,542477,928,25,NuNuCa Nu?-Nougat-Creme,14,20 - 450 g glasses,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,100,2012-11-06,542477,928,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,100,2012-11-06,542477,928,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,100,2012-11-06,542477,928,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,139,2012-12-18,542516,166,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,139,2012-12-18,542516,166,34,Sasquatch Ale,14,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,167,2013-01-14,542544,231.4,19,Teatime Chocolate Biscuits,9.2,10 boxes x 12 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,167,2013-01-14,542544,231.4,33,Geitost,2.5,500 g,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,265,2013-04-21,542642,618,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,265,2013-04-21,542642,618,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,265,2013-04-21,542642,618,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,265,2013-04-21,542642,618,60,Camembert Pierrot,34,15 - 300 g rounds,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,334,2013-06-26,542711,387.5,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,2013-08-29,542780,1820.2,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,2013-08-29,542780,1820.2,53,Perth Pasties,32.8,48 pieces,TRUE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,403,2013-08-29,542780,1820.2,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,478,2013-10-31,542855,287.8,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,478,2013-10-31,542855,287.8,52,Filo Mix,7,16 - 2 kg boxes,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
21,Aria,Cruz,Sao Paulo,Brazil,(11) 555-9857,478,2013-10-31,542855,287.8,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
22,Diego,Roel,Madrid,Spain,(91) 555 94 44,,,,,,,,,,,,,,,,
23,Martine,Rancé,Lille,France,20.16.10.16,161,2013-01-08,542538,1622.4,37,Gravad lax,26,12 - 500 g pkgs.,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,161,2013-01-08,542538,1622.4,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,161,2013-01-08,542538,1622.4,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
23,Martine,Rancé,Lille,France,20.16.10.16,233,2013-03-20,542610,756,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
23,Martine,Rancé,Lille,France,20.16.10.16,233,2013-03-20,542610,756,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
23,Martine,Rancé,Lille,France,20.16.10.16,387,2013-08-15,542764,4985.5,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
23,Martine,Rancé,Lille,France,20.16.10.16,387,2013-08-15,542764,4985.5,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
23,Martine,Rancé,Lille,France,20.16.10.16,387,2013-08-15,542764,4985.5,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
23,Martine,Rancé,Lille,France,20.16.10.16,387,2013-08-15,542764,4985.5,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,516,2013-12-03,542893,616,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,516,2013-12-03,542893,616,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
23,Martine,Rancé,Lille,France,20.16.10.16,516,2013-12-03,542893,616,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,542,2013-12-22,542919,3687,18,Carnarvon Tigers,62.5,16 kg pkg.,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
23,Martine,Rancé,Lille,France,20.16.10.16,542,2013-12-22,542919,3687,35,Steeleye Stout,18,24 - 12 oz bottles,FALSE,16,Bigfoot Breweries,Cheryl Saylor,Bend,USA,(503) 555-9931,NULL
23,Martine,Rancé,Lille,France,20.16.10.16,542,2013-12-22,542919,3687,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
23,Martine,Rancé,Lille,France,20.16.10.16,542,2013-12-22,542919,3687,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,17,2012-07-24,542394,724.5,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,17,2012-07-24,542394,724.5,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,80,2012-10-11,542457,2262.5,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,80,2012-10-11,542457,2262.5,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,80,2012-10-11,542457,2262.5,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,80,2012-10-11,542457,2262.5,58,Escargots de Bourgogne,13.25,24 pieces,FALSE,27,Escargots Nouveaux,Marie Delamare,Montceau,France,85.57.00.07,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,131,2012-12-10,542508,103.2,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,187,2013-02-03,542564,360,11,Queso Cabrales,21,1 kg pkg.,FALSE,5,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Oviedo,Spain,(98) 598 76 54,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,187,2013-02-03,542564,360,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,213,2013-02-28,542590,234.8,68,Scottish Longbreads,12.5,10 boxes x 8 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,213,2013-02-28,542590,234.8,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,286,2013-05-12,542663,2295.2,4,Chef Anton's Cajun Seasoning,22,48 - 6 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,286,2013-05-12,542663,2295.2,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,286,2013-05-12,542663,2295.2,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,803,2014-04-27,543180,900,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,655,2014-02-23,543032,1015.8,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,655,2014-02-23,543032,1015.8,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,708,2014-03-17,543085,93,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,730,2014-03-26,543107,2233,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,730,2014-03-26,543107,2233,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,730,2014-03-26,543107,2233,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,730,2014-03-26,543107,2233,63,Vegie-spread,43.9,15 - 625 g jars,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,733,2014-03-27,543110,310,75,Rh?nbr?u Klosterbier,7.75,24 - 0.5 l bottles,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,746,2014-04-01,543123,6527.25,29,Thüringer Rostbratwurst,123.79,50 bags x 30 sausgs.,TRUE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,746,2014-04-01,543123,6527.25,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,754,2014-04-06,543131,2769,7,Uncle Bob's Organic Dried Pears,30,12 - 1 lb pkgs.,FALSE,3,Grandma Kelly's Homestead,Regina Murphy,Ann Arbor,USA,(313) 555-5735,(313) 555-3349
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,754,2014-04-06,543131,2769,22,Gustaf's Kn?ckebr?d,21,24 - 500 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,754,2014-04-06,543131,2769,46,Spegesild,12,4 - 450 g glasses,FALSE,21,Lyngbysild,Niels Petersen,Lyngby,Denmark,43844108,43844115
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,754,2014-04-06,543131,2769,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,314,2013-06-06,542691,2844.5,44,Gula Malacca,19.45,20 - 2 kg bags,FALSE,20,Leka Trading,Chandra Leka,Singapore,Singapore,555-8787,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,314,2013-06-06,542691,2844.5,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,456,2013-10-14,542833,2545,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,456,2013-10-14,542833,2545,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,456,2013-10-14,542833,2545,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,515,2013-12-02,542892,4337,39,Chartreuse verte,18,750 cc per bottle,FALSE,18,Aux joyeux ecclésiastiques,Guylène Nodier,Paris,France,(1) 03.83.00.68,(1) 03.83.00.62
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,515,2013-12-02,542892,4337,47,Zaanse koeken,9.5,10 - 4 oz boxes,FALSE,22,Zaanse Snoepfabriek,Dirk Luchte,Zaandam,Netherlands,(12345) 1212,(12345) 1210
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,515,2013-12-02,542892,4337,51,Manjimup Dried Apples,53,50 - 300 g pkgs.,FALSE,24,"G'day, Mate",Wendy Mackenzie,Sydney,Australia,(02) 555-5914,(02) 555-4873
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,515,2013-12-02,542892,4337,56,Gnocchi di nonna Alice,38,24 - 250 g pkgs.,FALSE,26,Pasta Buttini s.r.l.,Giovanni Giudici,Salerno,Italy,(089) 6547665,(089) 6547667
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,527,2013-12-11,542904,875,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,527,2013-12-11,542904,875,66,Louisiana Hot Spiced Okra,17,24 - 8 oz jars,FALSE,2,New Orleans Cajun Delights,Shelley Burke,New Orleans,USA,(100) 555-4822,NULL
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,577,2014-01-09,542954,250.8,41,Jack's New England Clam Chowder,9.65,12 - 12 oz cans,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,577,2014-01-09,542954,250.8,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,633,2014-02-10,543010,1875,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,633,2014-02-10,543010,1875,61,Sirop d'érable,28.5,24 - 500 ml bottles,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
24,Maria,Larsson,Br?cke,Sweden,0695-34 67 21,633,2014-02-10,543010,1875,70,Outback Lager,15,24 - 355 ml bottles,FALSE,7,"Pavlova, Ltd.",Ian Devling,Melbourne,Australia,(03) 444-2343,(03) 444-6588
25,Peter,Franken,München,Germany,089-0877310,20,2012-07-29,542397,4031,40,Boston Crab Meat,18.4,24 - 4 oz tins,FALSE,19,New England Seafood Cannery,Robb Merchant,Boston,USA,(617) 555-3267,(617) 555-3389
25,Peter,Franken,München,Germany,089-0877310,20,2012-07-29,542397,4031,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
25,Peter,Franken,München,Germany,089-0877310,20,2012-07-29,542397,4031,76,Lakkalik??ri,18,500 ml,FALSE,23,Karkki Oy,Anne Heikkonen,Lappeenranta,Finland,(953) 10956,NULL
25,Peter,Franken,München,Germany,089-0877310,90,2012-10-24,542467,2467,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
25,Peter,Franken,München,Germany,089-0877310,90,2012-10-24,542467,2467,26,Gumb?r Gummib?rchen,31.23,100 - 250 g bags,FALSE,11,Heli Sü?waren GmbH & Co. KG,Petra Winkler,Berlin,Germany,(010) 9984510,NULL
25,Peter,Franken,München,Germany,089-0877310,90,2012-10-24,542467,2467,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,90,2012-10-24,542467,2467,37,Gravad lax,26,12 - 500 g pkgs.,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,90,2012-10-24,542467,2467,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
25,Peter,Franken,München,Germany,089-0877310,95,2012-10-30,542472,2300.8,2,Chang,19,24 - 12 oz bottles,FALSE,1,Exotic Liquids,Charlotte Cooper,London,UK,(171) 555-2222,NULL
25,Peter,Franken,München,Germany,089-0877310,95,2012-10-30,542472,2300.8,31,Gorgonzola Telino,12.5,12 - 100 g pkgs,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
25,Peter,Franken,München,Germany,089-0877310,95,2012-10-30,542472,2300.8,36,Inlagd Sill,19,24 - 250 g  jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,95,2012-10-30,542472,2300.8,55,Pâté chinois,24,24 boxes x 2 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
25,Peter,Franken,München,Germany,089-0877310,149,2012-12-27,542526,1903.8,23,Tunnbr?d,9,12 - 250 g pkgs.,FALSE,9,PB Kn?ckebr?d AB,Lars Peterson,G?teborg,Sweden,031-987 65 43,031-987 65 91
25,Peter,Franken,München,Germany,089-0877310,149,2012-12-27,542526,1903.8,71,Flotemysost,21.5,10 - 500 g pkgs.,FALSE,15,Norske Meierier,Beate Vileid,Sandvika,Norway,(0)2-953010,NULL
25,Peter,Franken,München,Germany,089-0877310,149,2012-12-27,542526,1903.8,72,Mozzarella di Giovanni,34.8,24 - 200 g pkgs.,FALSE,14,Formaggi Fortini s.r.l.,Elio Rossi,Ravenna,Italy,(0544) 60323,(0544) 60603
25,Peter,Franken,München,Germany,089-0877310,241,2013-03-27,542618,1560,59,Raclette Courdavault,55,5 kg pkg.,FALSE,28,Gai pâturage,Eliane Noz,Annecy,France,38.76.98.06,38.76.98.58
25,Peter,Franken,München,Germany,089-0877310,241,2013-03-27,542618,1560,73,R?d Kaviar,15,24 - 150 g jars,FALSE,17,Svensk Sj?f?da AB,Michael Bj?rn,Stockholm,Sweden,08-123 45 67,NULL
25,Peter,Franken,München,Germany,089-0877310,313,2013-06-06,542690,1257.3,30,Nord-Ost Matjeshering,25.89,10 - 200 g glasses,FALSE,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Cuxhaven,Germany,(04721) 8713,(04721) 8714
25,Peter,Franken,München,Germany,089-0877310,313,2013-06-06,542690,1257.3,62,Tarte au sucre,49.3,48 pies,FALSE,29,Forêts d'érables,Chantal Goulet,Ste-Hyacinthe,Canada,(514) 555-2955,(514) 555-2921
25,Peter,Franken,München,Germany,089-0877310,612,2014-01-29,542989,1438.25,24,Guaran? Fant?stica,4.5,12 - 355 ml cans,TRUE,10,Refrescos Americanas LTDA,Carlos Diaz,Sao Paulo,Brazil,(11) 555 4640,NULL
25,Peter,Franken,München,Germany,089-0877310,612,2014-01-29,542989,1438.25,54,Tourtière,7.45,16 pies,FALSE,25,Ma Maison,Jean-Guy Lauzon,Montréal,Canada,(514) 555-9022,NULL
25,Peter,Franken,München,Germany,089-0877310,612,2014-01-29,542989,1438.25,64,Wimmers gute Semmelkn?del,33.25,20 bags x 4 pieces,FALSE,12,Plutzer Lebensmittelgro?m?rkte AG,Martin Bein,Frankfurt,Germany,(069) 992755,NULL
25,Peter,Franken,München,Germany,089-0877310,682,2014-03-05,543059,1174.75,21,Sir Rodney's Scones,10,24 pkgs. x 4 pieces,FALSE,8,"Specialty Biscuits, Ltd.",Peter Wilson,Manchester,UK,(161) 555-4448,NULL
